Date,Adj Close,Close,High,Low,Open,Volume
2022-01-03,1849.526611328125,1922.8499755859373,1937.449951171875,1893.6500244140625,1895.0,1906676.0
2022-01-04,1863.6661376953125,1937.550048828125,1943.0,1914.550048828125,1922.8499755859373,1643920.0
2022-01-05,1874.294677734375,1948.5999755859373,1951.0,1927.6500244140625,1940.699951171875,1711667.0
2022-01-06,1851.11376953125,1924.5,1953.0,1919.5999755859373,1944.5,1372015.0
2022-01-07,1832.2611083984373,1904.9000244140625,1934.949951171875,1897.1500244140625,1929.050048828125,1447123.0
2022-01-10,1878.6231689453125,1953.0999755859373,1959.949951171875,1907.25,1910.0,2397846.0
2022-01-11,1886.3662109375,1961.1500244140625,1970.0,1937.6500244140625,1949.0,2232435.0
2022-01-12,1898.9183349609373,1974.199951171875,1984.0,1960.300048828125,1978.5,1585970.0
2022-01-13,1941.43310546875,2018.4000244140625,2029.0,1975.550048828125,1975.550048828125,2373324.0
2022-01-14,1966.7784423828125,2044.75,2049.949951171875,2007.0,2014.0,3124945.0
2022-01-17,1990.4881591796875,2069.39990234375,2071.949951171875,2042.0,2044.75,1858651.0
2022-01-18,1945.088134765625,2022.199951171875,2078.550048828125,2010.550048828125,2075.64990234375,1460676.0
2022-01-19,1943.837646484375,2020.9000244140625,2027.0,1987.0,2019.9000244140625,2336679.0
2022-01-20,1927.1011962890625,2003.5,2035.0,1984.0999755859373,2020.0,2031107.0
2022-01-21,1881.4605712890625,1956.050048828125,1994.800048828125,1943.050048828125,1982.1500244140625,2209132.0
2022-01-24,1827.4517822265625,1899.9000244140625,1959.0,1881.550048828125,1955.0,2307120.0
2022-01-25,1851.8831787109373,1925.300048828125,1931.300048828125,1850.0999755859373,1895.0,2998042.0
2022-01-27,1837.9842529296875,1910.8499755859373,1922.0,1867.0,1914.550048828125,2932713.0
2022-01-28,1825.1915283203125,1897.550048828125,1948.0,1891.300048828125,1916.0999755859373,2233620.0
2022-01-31,1836.3970947265625,1909.199951171875,1924.0,1850.449951171875,1890.199951171875,3161064.0
2022-02-01,1914.596923828125,1990.5,1999.9000244140625,1917.0,1928.6500244140625,5392787.0
2022-02-02,1907.094482421875,1982.699951171875,2008.0,1970.5999755859373,1995.0999755859373,3579380.0
2022-02-03,1859.9146728515625,1933.6500244140625,1985.0,1930.0,1981.5,2262217.0
2022-02-04,1873.6693115234373,1947.949951171875,1957.800048828125,1923.300048828125,1948.0,1440816.0
2022-02-07,1812.638916015625,1884.5,1947.5,1874.550048828125,1932.5,2641464.0
2022-02-08,1804.078369140625,1875.5999755859373,1896.949951171875,1848.0,1890.0,2040523.0
2022-02-09,1816.775146484375,1888.800048828125,1899.9000244140625,1875.5999755859373,1884.5,1390810.0
2022-02-10,1828.5098876953125,1901.0,1911.0,1881.0,1892.0,1288856.0
2022-02-11,1799.894287109375,1871.25,1889.0,1850.0,1889.0,1744894.0
2022-02-14,1730.3992919921875,1799.0,1846.949951171875,1795.0,1843.25,2290199.0
2022-02-15,1804.5113525390625,1876.050048828125,1882.0,1806.1500244140625,1810.0,2602134.0
2022-02-16,1789.74658203125,1860.699951171875,1887.300048828125,1842.1500244140625,1876.050048828125,1898439.0
2022-02-17,1797.4415283203125,1868.699951171875,1884.9000244140625,1854.0999755859373,1869.0,1459905.0
2022-02-18,1811.2923583984373,1883.0999755859373,1896.0,1865.1500244140625,1870.0,1912482.0
2022-02-21,1792.8726806640625,1863.949951171875,1883.9000244140625,1848.8499755859373,1874.949951171875,1262585.0
2022-02-22,1774.1162109375,1844.449951171875,1855.0,1800.5,1813.0,2288298.0
2022-02-23,1750.8870849609375,1820.300048828125,1852.0,1816.1500244140625,1849.0,1583872.0
2022-02-24,1690.337646484375,1757.3499755859375,1800.0,1751.0,1783.25,3616355.0
2022-02-25,1709.286376953125,1777.050048828125,1798.699951171875,1765.0,1782.0,2476882.0
2022-02-28,1747.4725341796875,1816.75,1822.25,1752.800048828125,1764.9000244140625,2553662.0
2022-03-02,1716.4522705078125,1784.5,1826.949951171875,1768.5,1800.0,3152628.0
2022-03-03,1685.480224609375,1752.300048828125,1813.550048828125,1745.550048828125,1810.0,2259979.0
2022-03-04,1646.4764404296875,1711.75,1754.050048828125,1703.0,1740.0,3906819.0
2022-03-07,1572.1241455078125,1634.449951171875,1666.800048828125,1605.550048828125,1658.25,6318251.0
2022-03-08,1595.2569580078125,1658.5,1666.0,1595.0,1627.9000244140625,4421730.0
2022-03-09,1626.469482421875,1690.949951171875,1699.800048828125,1650.050048828125,1676.5,3306502.0
2022-03-10,1662.299072265625,1728.199951171875,1758.0,1707.0,1740.0,2776325.0
2022-03-11,1662.73193359375,1728.6500244140625,1735.449951171875,1705.800048828125,1720.0,1577597.0
2022-03-14,1680.1417236328125,1746.75,1754.0,1715.5,1735.0,1558334.0
2022-03-15,1676.967529296875,1743.449951171875,1765.0,1726.5999755859375,1748.0,2062332.0
2022-03-16,1689.2314453125,1756.199951171875,1770.6500244140625,1746.199951171875,1761.0,2101909.0
2022-03-17,1719.72265625,1787.9000244140625,1804.5999755859373,1768.449951171875,1781.1500244140625,3383036.0
2022-03-21,1689.32763671875,1756.300048828125,1805.0,1745.0,1805.0,2301462.0
2022-03-22,1706.40087890625,1774.050048828125,1777.0,1721.1500244140625,1756.300048828125,3986030.0
2022-03-23,1699.860107421875,1767.25,1791.550048828125,1759.1500244140625,1780.0,1574226.0
2022-03-24,1703.996337890625,1771.550048828125,1779.699951171875,1751.0,1755.0,1580887.0
2022-03-25,1684.325927734375,1751.0999755859375,1777.9000244140625,1739.0,1775.5999755859375,1483897.0
2022-03-28,1675.1881103515625,1741.5999755859375,1755.0,1725.0999755859375,1752.0,1799629.0
2022-03-29,1680.045654296875,1746.6500244140625,1754.0999755859375,1733.0,1748.699951171875,2071779.0
2022-03-30,1705.9678955078125,1773.5999755859375,1777.050048828125,1754.0999755859375,1766.9000244140625,1712835.0
2022-03-31,1700.244873046875,1767.6500244140625,1781.3499755859375,1758.0,1779.949951171875,1401916.0
2022-04-01,1721.838623046875,1790.0999755859375,1794.0,1759.0,1759.0,2050573.0
2022-04-04,1756.7064208984375,1826.3499755859373,1829.8499755859373,1776.5999755859375,1784.0,1955281.0
2022-04-05,1766.0367431640625,1836.050048828125,1845.0,1827.0,1840.0,1718581.0
2022-04-06,1782.14794921875,1852.800048828125,1858.0,1827.699951171875,1833.0,2245496.0
2022-04-07,1756.658447265625,1826.300048828125,1855.8499755859373,1810.1500244140625,1849.9000244140625,2003954.0
2022-04-08,1760.938720703125,1830.75,1838.9000244140625,1818.050048828125,1835.4000244140625,1903321.0
2022-04-11,1713.566650390625,1781.5,1829.75,1779.0,1820.25,2262446.0
2022-04-12,1681.055419921875,1747.699951171875,1781.5,1733.5999755859375,1780.0,4215141.0
2022-04-13,1693.6561279296875,1760.800048828125,1772.8499755859375,1747.0999755859375,1754.199951171875,1673417.0
2022-04-18,1672.0621337890625,1738.3499755859375,1749.949951171875,1715.0,1746.300048828125,1808707.0
2022-04-19,1640.7052001953125,1705.75,1760.75,1687.0,1748.300048828125,2737766.0
2022-04-20,1627.0947265625,1691.5999755859375,1712.4000244140625,1671.3499755859375,1709.949951171875,3832617.0
2022-04-21,1649.12158203125,1714.5,1725.800048828125,1700.0,1702.949951171875,1797489.0
2022-04-22,1629.739990234375,1694.3499755859375,1716.4000244140625,1690.4000244140625,1701.0,1474689.0
2022-04-25,1594.15087890625,1657.3499755859375,1675.0,1652.0,1675.0,1964344.0
2022-04-26,1635.1263427734375,1699.949951171875,1703.0999755859375,1664.0,1680.0,2440990.0
2022-04-27,1613.099609375,1677.050048828125,1691.5999755859375,1666.699951171875,1675.0,1346726.0
2022-04-28,1653.6904296875,1719.25,1731.0,1680.0,1690.0,3117433.0
2022-04-29,1629.739990234375,1694.3499755859375,1739.0,1687.1500244140625,1731.0,2404830.0
2022-05-02,1615.4080810546875,1679.449951171875,1685.949951171875,1655.050048828125,1668.5999755859375,1399802.0
2022-05-04,1571.6429443359375,1633.949951171875,1681.9000244140625,1625.050048828125,1679.5,1777673.0
2022-05-05,1575.2021484375,1637.6500244140625,1671.199951171875,1633.0,1650.699951171875,1707752.0
2022-05-06,1560.581787109375,1622.449951171875,1633.0,1612.0999755859375,1616.0,1439520.0
2022-05-09,1554.52197265625,1616.1500244140625,1629.8499755859375,1591.25,1607.550048828125,1400010.0
2022-05-10,1546.634521484375,1607.949951171875,1629.5999755859375,1601.0,1611.0,1176030.0
2022-05-11,1510.901123046875,1570.800048828125,1609.0,1557.3499755859375,1600.5,2988788.0
2022-05-12,1467.9537353515625,1526.1500244140625,1554.949951171875,1513.0999755859375,1550.0,3407191.0
2022-05-13,1475.9853515625,1534.5,1574.9000244140625,1502.0,1530.0,4328846.0
2022-05-16,1484.065185546875,1542.9000244140625,1567.5,1539.449951171875,1550.0,1775914.0
2022-05-17,1542.9312744140625,1604.0999755859375,1607.9000244140625,1545.0,1545.0,1608711.0
2022-05-18,1512.536376953125,1572.5,1623.0,1565.0,1623.0,2984009.0
2022-05-19,1488.9224853515625,1547.949951171875,1562.75,1540.3499755859375,1550.0,1798843.0
2022-05-20,1548.70263671875,1610.0999755859375,1613.449951171875,1561.050048828125,1569.4000244140625,2175224.0
2022-05-23,1581.4542236328125,1644.1500244140625,1660.0,1605.5999755859375,1629.0,4177811.0
2022-05-24,1564.2850341796875,1626.300048828125,1653.699951171875,1610.0999755859375,1644.800048828125,1970395.0
2022-05-25,1514.7005615234375,1574.75,1639.699951171875,1571.0999755859375,1633.0,1417130.0
2022-05-26,1504.8897705078125,1564.550048828125,1588.9000244140625,1536.6500244140625,1575.0,3578710.0
2022-05-27,1539.2763671875,1600.300048828125,1606.0,1574.0,1575.199951171875,1279218.0
2022-05-30,1597.517333984375,1660.8499755859375,1663.699951171875,1613.5999755859375,1620.0,2119326.0
2022-05-31,1591.4095458984375,1654.5,1674.4000244140625,1645.0,1660.5,3534742.0
2022-06-01,1585.1573486328125,1648.0,1661.0,1638.449951171875,1653.550048828125,1425466.0
2022-06-02,1574.7210693359375,1637.1500244140625,1649.449951171875,1623.699951171875,1632.0,1852251.0
2022-06-03,1589.052978515625,1652.050048828125,1673.699951171875,1644.949951171875,1657.949951171875,2928263.0
2022-06-06,1577.65478515625,1640.199951171875,1662.300048828125,1634.0999755859375,1652.1500244140625,1538005.0
2022-06-07,1528.840087890625,1589.449951171875,1638.4000244140625,1586.0999755859375,1630.0,2157491.0
2022-06-08,1524.126953125,1584.550048828125,1607.800048828125,1570.0999755859375,1595.0,2122442.0
2022-06-09,1534.2744140625,1595.0999755859375,1600.0,1556.199951171875,1556.199951171875,1361104.0
2022-06-10,1524.6558837890625,1585.0999755859375,1594.5,1569.050048828125,1570.0,1337799.0
2022-06-13,1473.62890625,1532.050048828125,1565.949951171875,1518.300048828125,1560.1500244140625,2460367.0
2022-06-14,1485.7484130859375,1544.6500244140625,1554.300048828125,1525.199951171875,1532.050048828125,1983405.0
2022-06-15,1500.8497314453125,1560.3499755859375,1567.0,1539.050048828125,1547.949951171875,1461683.0
2022-06-16,1469.15625,1527.4000244140625,1575.0,1516.75,1568.4000244140625,2329325.0
2022-06-17,1433.13427734375,1489.949951171875,1529.949951171875,1481.4000244140625,1522.0,4548572.0
2022-06-20,1415.676513671875,1471.800048828125,1497.8499755859375,1456.3499755859375,1490.0,1837431.0
2022-06-21,1443.0897216796875,1500.300048828125,1515.199951171875,1476.9000244140625,1480.0,1458922.0
2022-06-22,1422.361328125,1478.75,1490.949951171875,1468.0,1490.0,1906619.0
2022-06-23,1437.318359375,1494.300048828125,1511.75,1481.5,1481.5,1828491.0
2022-06-24,1437.847412109375,1494.8499755859375,1512.0,1489.0,1501.75,1731440.0
2022-06-27,1477.23583984375,1535.800048828125,1544.699951171875,1509.75,1524.0,2389778.0
2022-06-28,1492.3372802734375,1551.5,1557.5,1524.0999755859375,1530.0,2072405.0
2022-06-29,1488.8743896484375,1547.9000244140625,1554.0,1525.4000244140625,1531.25,1480197.0
2022-06-30,1498.8297119140625,1558.25,1566.9000244140625,1542.0999755859375,1549.050048828125,3308971.0
2022-07-01,1512.1998291015625,1572.1500244140625,1576.0,1534.5999755859375,1560.949951171875,1294305.0
2022-07-04,1521.385498046875,1581.699951171875,1587.449951171875,1550.199951171875,1572.0999755859375,1269969.0
2022-07-05,1505.226318359375,1564.9000244140625,1597.25,1561.5999755859375,1584.0,1445200.0
2022-07-06,1496.8099365234375,1556.1500244140625,1590.5,1551.800048828125,1565.550048828125,2422594.0
2022-07-07,1549.66455078125,1611.0999755859375,1614.1500244140625,1565.6500244140625,1565.9000244140625,1697912.0
2022-07-08,1623.10302734375,1687.449951171875,1702.0,1618.0,1621.0,6516138.0
2022-07-11,1599.58544921875,1663.0,1688.8499755859375,1653.4000244140625,1684.949951171875,1316037.0
2022-07-12,1590.68798828125,1653.75,1672.9000244140625,1649.050048828125,1655.0,781516.0
